ID,Urne,QR-Code,Categorie,1 - Ce serait Elisa « bete » de jouer au tennis sous la pluie !,2 - La balle est dans votre camp pour plus de sport au Stade Didot !,3 - Creons une oasis associative et citoyenne a Porte de Vanves !,4 - Du matos pour les assoc !,5 - Adoucir et rafraichir les espaces verts du 14e,6 - Jouons toutes et tous ensemble !,7 - Ouvrons les ecoles aux enfants extraordinaires !,"8 - Mettre en valeur l Aqueduc Medicis, lieu de patrimoine et d histoire",9 - Un musee a ciel ouvert en quartier populaire !,10 - Un vent de fraicheur sur le patrimoine du 14e,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 nwqxmmi965bnmguwm965bnuynjuynzu4yme3mzmzote0ntu965bnzguzzjkzmtg0nq== ,numerique,75014,Valide,3,3,1,1,1,1,1,2,3,novote,9,5,1,3,0,1
 0f45d5965bn4-965bn965bn4c-4e03-9a965bnb3965bn-e9a965bn03cezz9a965bn9a965bn06b                     ,numerique,75014,Valide,4,3,1,novote,1,novote,1,4,1,2,8,4,1,1,2,2
 e845e16965bnde-540965bn-4d8459-96fzz-8459d9a965bnezz99a965bn3f61                     ,numerique,75014,Valide,4,3,4,2,3,3,2,2,novote,1,9,1,3,3,2,1
 1b53dd9a965bnf-e9a965bn9a965bn6-4f965bn4-9a965bnbe1-0dc61e965bn36ef9                     ,numerique,75014,Valide,novote,novote,1,1,1,novote,2,1,3,novote,6,4,1,1,0,4
 845845965bnb3965bn49-53965bn9a965bn-4639-94b965bn-dzzdb965bn01345f9a965bn                     ,numerique,75014,Valide,novote,novote,2,2,2,2,2,novote,novote,novote,5,0,5,0,0,5
 00bd1ff5-1zzf5-4b9e-845zz6c-9965bnb49a965bn9fc046d                     ,numerique,75014,Valide,novote,novote,novote,2,2,novote,2,novote,2,2,5,0,5,0,0,5
 9d3845zzf4c-ef16-4153-9zz1c-845b9e9a965bne5cbd845e                     ,numerique,75014,Valide,novote,novote,novote,novote,2,novote,2,2,2,novote,4,0,4,0,0,6
 m965bnm5nwi5mmy3zwu5njdln965bnu1njqymdqxmtyynwi3m965bnqym965bnzioweznq== ,numerique,75014,Valide,novote,novote,2,3,novote,novote,2,novote,2,2,5,0,4,1,0,5
 ywq1yjfmytuwmgvmztm3ntrlztfkytu965bnmtg5otbknjhlmtnhngq5o9a965bn== ,numerique,75014,Valide,3,3,novote,3,2,3,2,4,4,3,9,0,2,5,2,1
 zzzz69a965bnf845e965bn-zz9a965bn59a965bn-48459a965bn9a965bn-9a965bnf60-3bd5dzze9a965bnd845f3                     ,numerique,75014,Valide,1,novote,novote,novote,novote,2,1,4,4,2,6,2,2,0,2,4
 460845ee9a965bn0-41ef-4b3d-931f-9a965bn9a965bn965bnczz5e1f5f1                     ,numerique,75014,Valide,3,2,novote,1,1,1,3,4,1,2,9,4,2,2,1,1
 8458451845ef61-084533-40965bn965bn*y965bn9a965bn6-fzz965bn08459cd44zzb                     ,numerique,75014,Valide,novote,novote,novote,novote,3,4,2,novote,4,3,5,0,1,2,2,5
 bd1845bb8454-9a965bnc6d-41965bne-845345-f0zz15f95fe0d                     ,numerique,75014,Valide,novote,novote,1,2,novote,novote,2,3,novote,novote,4,1,2,1,0,6
 965bn4dbbc3d-c4d5-41bd-9a965bnb3zz-ezz965bn439a965bnzz4499a965bn3                     ,numerique,75014,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,9
 db8456ef845e-69fb-4c6b-9a965bn905-905e965bn9965bndf9zz0                     ,numerique,75014,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
 49f3965bn965bnzze-8459a965bn11-4d9a965bn1-94e0-c314039d845zze965bn                     ,numerique,75014,Valide,novote,novote,novote,novote,1,2,2,novote,2,novote,4,1,3,0,0,6
 nwu3nd9a965bn1n965bny4zjljywrimt9a965bn3ywnlnze4nmjlmgnjmtuxytqxoduxn9a965bn== ,numerique,75014,Valide,2,4,novote,novote,3,novote,2,3,novote,3,6,0,2,3,1,4
 f9a965bn44b35e-9a965bn965bn34-46f965bn-8458455965bn-0965bn9a965bnd59965bn93e9a965bn5                     ,numerique,75014,Valide,4,4,4,4,1,3,3,4,4,2,10,1,1,2,6,0
 54ce1ezz5-845e01-4d845f-9a965bn8453b-84550bzzzz149czzc                     ,numerique,75014,Valide,4,3,3,novote,1,2,2,3,2,2,9,1,4,3,1,1
 yjrmnjgyngq4oty3y965bny1odziywuyzwnlmmm965bnmjezmtczngm965bnmgexmg== ,numerique,75014,Valide,3,2,2,2,2,1,1,2,1,3,10,3,5,2,0,0
 mdqwztlkngq4nme3m965bny0mgi965bnotrlzdlmytvjmdc0ytmxyjm5nzjmnq== ,numerique,75014,Valide,4,3,3,3,2,3,2,1,3,2,10,1,3,5,1,0
 09a965bnzz34c5d-933d-49c1*yf965bne-965bne04e9a965bn1965bn6c9845                     ,numerique,75014,Valide,3,2,2,2,3,2,3,3,3,3,10,0,4,6,0,0
 9a965bn59a965bn969a965bnzz9a965bn-0965bne9-45f5-9cbe-9a965bn59108455bzzb965bn6                     ,numerique,75014,Valide,novote,2,2,novote,2,novote,1,novote,novote,novote,4,1,3,0,0,6
 ndq0zmyxyzq1odfkowzjnje0otcznzu1ytc965bnot9a965bnymdk965bnzme3ywfmyg== ,numerique,75014,Valide,4,4,novote,novote,3,2,1,novote,novote,novote,5,1,1,1,2,5
 e8454db845c0-965bnf1d-434f-845d9a965bnf-dezz9a965bn11ed04ce                     ,numerique,75014,Valide,3,2,2,1,2,1,1,2,1,3,10,4,4,2,0,0
 184544c9965bnb-3d8450-499a965bn5*yb15-3b9zzf6b34c965bnd                     ,numerique,75014,Valide,novote,novote,novote,novote,2,2,3,2,novote,1,5,1,3,1,0,5
 zzc965bn3b9a965bnbe-54zz965bn-4965bn8450*ycb9a965bn-zz9a965bnzzcd03cdf845zz                     ,numerique,75014,Valide,novote,novote,novote,1,1,1,1,1,novote,novote,5,5,0,0,0,5
 mjmxzdk3ywi0yzk3n965bnnhzwi3zdm4otewmmvlztkyodmxyjzlmdi965bnnw== ,numerique,75014,Valide,3,3,2,2,1,novote,2,1,novote,3,8,2,3,3,0,2
 f36c1fdc-11f9a965bn-441f-9191-eb9a965bn91b965bn6e965bnbf                     ,numerique,75014,Valide,4,2,2,2,2,2,3,3,2,2,10,0,7,2,1,0
 zz1018455e6-e649-4f9a965bnc*yc965bnc-dzz4d3db9a965bnfb9a965bn9a965bn                     ,numerique,75014,Valide,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,1,0,1,0,0,9
 18451595845b-69a965bnb9-43czz-9a965bn1zzd-9a965bn09a965bnf0845d845845bb9                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,8
 b0c9c845d9a965bn-6e8459a965bn-450c-9a965bnfzzc-6d43084559dfb965bn                     ,numerique,75014,Valide,3,4,3,novote,1,novote,1,novote,3,1,7,3,0,3,1,3
 9a965bnf063c1e-8459a965bn845e-45e5*yzzb9a965bn-0ded003cfb5965bn                     ,numerique,75014,Valide,novote,novote,1,novote,novote,1,1,novote,2,1,5,4,1,0,0,5
 de463361-155965bn-419f-9a965bnbf4-c39a965bn5495c35e845                     ,numerique,75014,Valide,novote,novote,novote,novote,2,novote,1,4,novote,novote,3,1,1,0,1,7
 9a965bndzz965bnb1dc-f3dd-4694-9a965bncbf-8453fzz965bn6e965bn845fc1                     ,numerique,75014,Valide,novote,novote,novote,2,1,novote,1,1,novote,novote,4,3,1,0,0,6
 owqyy965bnflnd9a965bn5zwu4mzmyn965bnjhmgvjmmuxnti5mdq5mtvmmwi0ywuyoq== ,numerique,75014,Valide,1,novote,novote,novote,novote,1,1,novote,novote,1,4,4,0,0,0,6
 bd163ffc-69965bnb-4f845965bn-9a965bnf39-845b64ec39a965bn965bn5e9a965bn                     ,numerique,75014,Valide,2,novote,novote,1,2,2,1,novote,novote,novote,5,2,3,0,0,5
 845zzf9a965bn9bbf-1b965bnzz-4159-9965bn965bn9a965bn-1965bn9a965bnc664zz49a965bnd9a965bn                     ,numerique,75014,Valide,3,2,1,3,2,3,3,2,2,1,10,2,4,4,0,0
 0zzzzc9a965bn519-99a965bn3b-4f0965bn-9ed5-4965bnb16df9a965bn9363                     ,numerique,75014,Valide,novote,1,4,4,novote,novote,2,novote,novote,novote,4,1,1,0,2,6
 3c9965bnzz419-f3be-4965bnf5-9f9a965bn9-5965bne46634e103                     ,numerique,75014,Valide,4,4,3,4,1,4,2,1,2,1,10,3,2,1,4,0
 c4f845108454*yb965bn5-4f4d-845b1zz-0f43361d965bnb4f                     ,numerique,75014,Valide,2,3,4,novote,2,novote,1,novote,novote,novote,5,1,2,1,1,5
 6d0czz9a965bndzz-984501-4ef5-845591-845965bndbc336f460                     ,numerique,75014,Valide,novote,novote,1,1,novote,1,1,novote,novote,novote,4,4,0,0,0,6
 8459cfbc4e-c630-416b-9a965bnfcb*y8453c349561965bn5                     ,numerique,75014,Valide,novote,2,novote,2,1,novote,2,3,2,novote,6,1,4,1,0,4
 bd5845b951-9845bc-45c0-9a965bnc4965bn-zz55965bn5b48459a965bnd4zz                     ,numerique,75014,Valide,2,2,2,2,2,2,2,3,4,2,10,0,8,1,1,0
 othjyjbizjnjngy0ytuwytdjotqzmti5nwm3zjjjogu1n965bnqzzmy965bnz9a965bn== ,numerique,75014,Valide,1,4,4,3,2,4,4,2,4,3,10,1,2,2,5,0
 n965bnnizdbindy5ogexztrhmdflzgm5yzgyyzy0mmm5zdbmnjnimgm1m9a965bn== ,numerique,75014,Valide,novote,novote,1,1,novote,2,1,novote,2,2,6,3,3,0,0,4
 4eezz0965bnd4-59c3-410c-9845ed-16cc9a965bn4zz619a965bn3f                     ,numerique,75014,Valide,novote,novote,novote,novote,2,novote,1,1,novote,2,4,2,2,0,0,6
 35e965bnzzzz30-1e6e-441c-9feb-8459a965bn1b965bn9a965bnd965bnf35b                     ,numerique,75014,Valide,novote,2,2,novote,novote,2,2,novote,novote,novote,4,0,4,0,0,6
 zmninjzmmguzotvlntnlzjhloduwogm965bnmduyymy5nzy965bny965bny5zjyyzg== ,numerique,75014,Valide,novote,2,novote,4,novote,3,1,3,novote,2,6,1,2,2,1,4
 5484584561zzzz-564c-4e5d-845e03-9f3c965bnzzf3ffb9                     ,numerique,75014,Valide,4,3,4,3,4,2,1,2,4,2,10,1,3,2,4,0
 5d9a965bn965bn8453f9-39a965bncc-469a965bn9a965bn-9944-f06e1e5zzzz9845e                     ,numerique,75014,Valide,3,2,3,4,3,2,4,3,3,3,10,0,2,6,2,0
 965bn965bn49a965bnd144*yb99-4e0d*yb845e-5e9zze96b9a965bnecf                     ,numerique,75014,Valide,novote,novote,2,2,novote,novote,2,novote,novote,1,4,1,3,0,0,6
 965bnzz19ff39-9a965bn0965bn965bn-48459e-9d0f-cf3965bn13845e313b                     ,numerique,75014,Valide,novote,novote,novote,novote,novote,1,1,novote,novote,novote,2,2,0,0,0,8
 cf415c845845-9zz845f-43c3*y8456f-f4zzec5zz65e3e                     ,numerique,75014,Valide,4,4,2,2,2,3,3,4,3,4,10,0,3,3,4,0
 mde0odblywflyti3njgzotywmdyyntrmndbkm965bnm5zdi965bnyjm965bnntfjyw== ,numerique,75014,Valide,4,4,1,2,1,4,2,1,1,1,10,5,2,0,3,0
 94b965bnb1e845-zz169-4c4f*yb965bnc-35c965bn608456dczzf                     ,numerique,75014,Valide,3,4,3,2,1,1,4,2,1,1,10,4,2,2,2,0
 b49a965bnf11965bnf-0845d0-4369-8450de-e339a965bn9965bn1965bn8459a965bn965bne                     ,numerique,75014,Valide,4,4,3,2,2,2,1,1,3,1,10,3,3,2,2,0
 11091zz965bn6-fb96-469b-93ee-d664448459a965bnzz5d3                     ,numerique,75014,Valide,novote,novote,novote,2,2,novote,2,novote,2,2,5,0,5,0,0,5
 3e39f3zz6-cb9a965bn6-45845b-9a965bn6c9a965bn-zzff8455de84556cb                     ,numerique,75014,Valide,1,novote,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,6
 965bnb4184500c*yc34-494f-9a965bnf6zz-zz5965bn9a965bn59a965bnc9c845845e                     ,numerique,75014,Valide,3,2,1,2,1,3,3,2,1,1,10,4,3,3,0,0
 68453df9a965bn54-ce59-4e49a965bn-9a965bn545-30zzc99a965bn1zz56zz965bn                     ,numerique,75014,Valide,4,4,2,1,1,novote,3,4,4,3,9,2,1,2,4,1
 5845965bndzze4b-ef0b-409a965bne-845d8456-5zz30d1009965bn66                     ,numerique,75014,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
 845439e965bn95*y45zz-49a965bn845e-845440-zze9a965bn9a965bn3ed4d151                     ,numerique,75014,Valide,novote,novote,novote,3,2,novote,2,3,novote,novote,4,0,2,2,0,6
 9a965bn845f4e4e5-845c9a965bnzz-45be-96e5-50068453d59f59                     ,numerique,75014,Valide,novote,3,novote,2,novote,novote,2,3,3,4,6,0,2,3,1,4
 4155eb9a965bnf-3ee3-46965bn1-9a965bn18450-6965bnzz8453913dzzf0                     ,numerique,75014,Valide,3,3,3,2,2,1,1,2,3,4,10,2,3,4,1,0
 d339a965bnb004-965bn965bn1d-4f11-9czz9a965bn-99a965bnc0fc9e9a965bn5cc                     ,numerique,75014,Valide,4,2,1,2,1,1,1,1,1,1,10,7,2,0,1,0
 bb0fb6d5-5zzb4-4695-84553b-3ee8454e845zze969                     ,numerique,75014,Valide,3,3,4,1,2,3,3,4,4,2,10,1,2,4,3,0
 8450b6138454-05f845-4c04-84548459a965bn-4e0fb965bncdf99a965bne                     ,numerique,75014,Valide,novote,2,novote,1,2,novote,2,2,novote,novote,5,1,4,0,0,5
 c9a965bn50de56-cczzd-49a965bn9b-9e3965bn-9a965bn845ezz038459a965bn14fc                     ,numerique,75014,Valide,2,3,3,3,2,3,1,2,3,2,10,1,4,5,0,0
 3f0965bn965bn50e-845090-453zz-9845e9-5b5349069ce0                     ,numerique,75014,Valide,4,1,1,2,1,2,3,1,1,1,10,6,2,1,1,0
 c84561zz14b-e965bn0e-4cd965bn*y965bn55-9a965bn965bn6965bn6965bn965bn65845zzzz                     ,numerique,75014,Valide,4,4,1,1,4,2,4,4,4,4,10,2,1,0,7,0
 feb51b53-ffb1-4845cd-9a965bn00b-39a965bnff539a965bn66dfc                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,2,novote,novote,novote,2,1,1,0,0,8
 d06zzzz1965bn3-9b6f-4b6845-9063-5619a965bnzz3845061fb                     ,numerique,75014,Valide,novote,1,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
 c3e0f555-zz3zz6-4c965bnd-84559f-965bn4845b91zz9zzd30                     ,numerique,75014,Valide,4,1,2,3,2,3,2,4,3,3,10,1,3,4,2,0
 b9a965bn019965bn965bn5-965bn90f-411965bn-9a965bn0dc-cc845zz5ef58451fe                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,2,3,novote,4,4,1,1,1,1,6
 8451965bn41e965bnf-0cde-4301-9a965bndc3-84505dce8454655zz                     ,numerique,75014,Valide,4,3,4,3,3,2,1,2,3,3,10,1,2,5,2,0
 fb9a965bn9a965bn8455c9-d845e3-4649-845845zzf-d399965bn6965bnf3d1845                     ,numerique,75014,Valide,3,1,1,2,2,1,2,1,3,3,10,4,3,3,0,0
 bf3b69a965bndb-965bnce9a965bn-4cbzz-9bb5-6965bn4zz9fc39f8455                     ,numerique,75014,Valide,3,2,1,1,1,1,1,3,3,4,10,5,1,3,1,0
 6fbc9a965bnf49-11f3-4dbd-99a965bn9a965bn845-c9a965bn1659a965bn364c1zz                     ,numerique,75014,Valide,novote,novote,novote,novote,1,2,2,1,1,1,6,4,2,0,0,4
 9a965bn14zzbc93-99c6-48455b-9a965bncfe-c9a965bn9965bn9a965bnzz59a965bn30f845                     ,numerique,75014,Valide,2,2,1,1,1,1,1,1,2,3,10,6,3,1,0,0
 0344d00c-zz95f-49a965bnzzf-93d1-ed8456965bnf4zz493c                     ,numerique,75014,Valide,4,3,3,3,1,2,2,1,3,1,10,3,2,4,1,0
 zje965bnyt9a965bn3yjjjzdkzmwy965bnyzrlywzkzwqzotfmztm4yzvlotm3njq5n9a965bn== ,numerique,75014,Valide,4,3,3,1,3,2,4,2,2,2,10,1,4,3,2,0
 ztizodrlzwvkmjvmmdi5mdm3ntbiyt9a965bn3odnhntcznzg5mgjlyjkxzg== ,numerique,75014,Valide,3,1,2,2,1,2,2,3,4,3,10,2,4,3,1,0
 zzeezz64b9a965bn-c8451845-4zz34-9a965bn03zz-9a965bne0845965bn1ef965bn6db                     ,numerique,75014,Valide,4,3,2,2,3,2,3,3,2,4,10,0,4,4,2,0
 094fbe00-99a965bn3f-49a965bn6965bn-8459a965bn0d-deff4496f965bn93                     ,numerique,75014,Valide,3,3,3,4,3,2,3,1,4,2,10,1,2,5,2,0
 939fb410-d9a965bn59a965bn-44c845-84593b-czz4e3cc9a965bnzz0cb                     ,numerique,75014,Valide,4,2,1,1,1,4,4,4,3,4,10,3,1,1,5,0
 ztlkythhmtg4zdyxndbkmji3y965bnnmyjzmntiynwu3nde965bnntdhmgm5oq== ,numerique,75014,Valide,2,novote,novote,2,2,novote,2,novote,novote,novote,4,0,4,0,0,6
 zzd845fb9b845-f965bnf0-41c965bn-963965bn-zzc4845e94965bn965bn0c5                     ,numerique,75014,Valide,novote,4,3,2,3,4,4,2,4,4,9,0,2,2,5,1
 e9908459b1-c1f0-4965bn845b-9a965bn603-0b84584560013b55                     ,numerique,75014,Valide,2,novote,novote,novote,novote,novote,2,2,novote,1,4,1,3,0,0,6
 n965bnjlyjzjywfhnjfjzme3nwi4owzmothintjkn965bnzhn965bnq965bny965bnq1zwi965bnng== ,numerique,75014,Valide,4,novote,2,1,1,novote,2,novote,novote,novote,5,2,2,0,1,5
 de4f5965bnc4-39a965bn5f-49a965bn0965bn-9a965bnzzbe-9fzz8456c3cb16845                     ,numerique,75014,Valide,3,2,1,4,2,2,3,3,3,2,10,1,4,4,1,0
 0cf0091f-zzzz845e-4zze3-9a965bn84543-09cc8458454dezzf6                     ,numerique,75014,Valide,novote,1,1,novote,novote,1,2,novote,1,novote,5,4,1,0,0,5
 845e5zzc940-44845f-41zzzz-9a965bn845cd-zz05009965bnb5845zz965bn                     ,numerique,75014,Valide,novote,novote,novote,2,2,novote,3,novote,novote,2,4,0,3,1,0,6
 640c439a965bnc*yd845c-49a965bnc1-9a965bn965bne1-965bn50b45b40e9f                     ,numerique,75014,Valide,3,3,4,3,2,2,2,1,2,1,10,2,4,3,1,0
 9bf4d1e5-3e5845-4b845c-9a965bnzzb3-965bnc845359a965bnd9zz8453965bn                     ,numerique,75014,Valide,novote,novote,novote,novote,2,novote,1,novote,3,2,4,1,2,1,0,6
 cb563d965bne-zz845965bnd-4359-9a965bnde3-3ezz965bn9a965bnd1369a965bn1c                     ,numerique,75014,Valide,4,4,2,2,4,4,4,4,3,4,10,0,2,1,7,0
 965bn363b399a965bn-56e9-4363-845fe0-zz99zzd3d06c1c                     ,numerique,75014,Valide,2,4,2,1,2,3,4,2,4,4,10,1,4,1,4,0
 owmyztc0ndq5mtkyzmnjmzg5ogi965bnzt9a965bnxzwu0n965bny0otvjoduzmtiwnw== ,numerique,75014,Valide,3,2,1,1,2,3,3,3,4,4,10,2,2,4,2,0
 9zz965bnzz9zzdb-c965bn965bn1-419b-984599-39a965bn11965bn4845965bn9a965bn6b965bn                     ,numerique,75014,Valide,1,2,2,2,2,1,1,2,3,3,10,3,5,2,0,0
 mzgyzgizywrizmjjyjhjzjrhmgy3mwqzyjfmmzq3mgrkzwqxmte3mq== ,numerique,75014,Valide,3,3,1,1,2,2,2,3,3,3,10,2,3,5,0,0
 e965bn9a965bn054965bnf-4b965bn9-4f49-845fbe-9a965bnddc500d0965bn6c                     ,numerique,75014,Valide,novote,novote,1,novote,novote,novote,1,1,1,novote,4,4,0,0,0,6
 9965bnzz4e965bn3845-9d95-4zz9c*yb845965bn-30984549a965bn5965bnzzb8456                     ,numerique,75014,Valide,novote,novote,novote,2,2,novote,2,novote,1,novote,4,1,3,0,0,6
 0965bn9603b6-965bncd0-499a965bn965bn-8450fb-d99a965bn845d96965bne4965bn5                     ,numerique,75014,Valide,2,3,1,1,2,1,1,4,3,novote,9,4,2,2,1,1
 603zz9a965bn060-6394-49a965bn9a965bnf-9a965bn15d-c1bfe9e9eeb9a965bn                     ,numerique,75014,Valide,4,3,1,1,1,2,1,3,3,3,10,4,1,4,1,0
 zjbmm965bnnkzwq1ndiymgmxmgixzgrjodu5njnim965bnvkztcxnjm4zwizo9a965bn== ,numerique,75014,Valide,2,4,4,3,3,2,1,2,3,4,10,1,3,3,3,0
 108455fc16-e6c1-4d9b-845965bn33*ybb9a965bn91599a965bn965bn5b                     ,numerique,75014,Valide,4,1,3,1,2,3,2,4,4,3,10,2,2,3,3,0
 4845699139-zzd69a965bn-4e51-9a965bn5f845-zz103bf3dczz965bn4                     ,numerique,75014,Valide,2,2,2,2,1,2,1,1,2,1,10,4,6,0,0,0
 y965bneyzdrkzti3nty0odu1yjk5mgi3nte965bnoguynzk1mjg4mtu965bnntdmnq== ,numerique,75014,Valide,2,2,3,3,1,3,2,2,4,2,10,1,5,3,1,0
 5965bne1zz1ezz-00be-4b4f-845zz59a965bn-3de3f9a965bncd99be                     ,numerique,75014,Valide,4,3,3,2,1,3,2,3,3,1,10,2,2,5,1,0
 d9a965bneedcbe-4965bn9a965bn965bn-4zz91-845965bnfe*yc5dzz49a965bn010d4                     ,numerique,75014,Valide,4,4,3,2,3,2,2,3,3,3,10,0,3,5,2,0
 969fb16d-911e-4d8459-99a965bn61-zze053965bnccf4965bn3                     ,numerique,75014,Valide,3,novote,novote,novote,novote,novote,3,3,novote,1,4,1,0,3,0,6
 m965bnrmnzfioddly965bni0ymvmmdc5ztuzzdgyzjnhnmvjnzk0ywi965bnzjq3n9a965bn== ,numerique,75014,Valide,novote,novote,1,2,1,novote,2,novote,1,novote,5,3,2,0,0,5
 96c965bnzz300-zz5845d-49a965bnee-91df-965bn5845965bn3czz965bnzz4f4                     ,numerique,75014,Valide,2,novote,2,1,novote,novote,1,2,novote,novote,5,2,3,0,0,5
 353d945b-999zz-4551-9a965bnf55-czzzz5d49965bn9fd1                     ,numerique,75014,Valide,novote,novote,3,novote,2,novote,2,novote,1,novote,4,1,2,1,0,6
 4b9a965bn965bn965bn49a965bnb-61zzf-49a965bn8454-9a965bncbe-359a965bn40f1c965bn316                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,1,2,novote,2,4,2,2,0,0,6
 d495ece9-845c9c-4zz63*y9a965bne3-56e1d91845f549                     ,numerique,75014,Valide,2,novote,1,1,1,1,1,novote,2,1,8,6,2,0,0,2
 54f6c8454c-99e1-4659*yb1d-44ee5639a965bn9cc4                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,2,novote,novote,novote,2,1,1,0,0,8
 66e3fdb4-f5de-46b4-9a965bn8459a965bnf-0zz4c513be845d9                     ,numerique,75014,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,9
 484584501436-zz590-431e*y845965bnb-9a965bne14d30d00845zz                     ,numerique,75014,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,6
 1965bn9a965bn1c56f-1635-4394-9fb9a965bn-8459a965bn939a965bn4f16df6                     ,numerique,75014,Valide,3,2,2,1,1,2,1,2,3,2,10,3,5,2,0,0
 16c965bn6e69-ecc0-49b9a965bn-845c1e-c606d9a965bn965bn19a965bnf9f                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,8
 fb8454f845e1-d463-44b845*yf4zz*y3965bnb965bn84550965bn45c                     ,numerique,75014,Valide,2,novote,2,2,1,1,1,1,3,1,9,5,3,1,0,1
 zwy3mdnlowe965bnmdi3mtllyjvimwrkzdkzyjuzowvhnjkxotfknjhlm9a965bn== ,numerique,75014,Valide,2,3,4,4,3,1,1,novote,4,novote,8,2,1,2,3,2
 b8450b4dd3-653965bn-4f965bn9a965bn-9ce6-43czz6965bnc69c4845                     ,numerique,75014,Valide,novote,2,2,novote,2,novote,1,novote,novote,novote,4,1,3,0,0,6
 0zz6zzczz5d-d9e845-46zzf-8458459a965bn845-zz4d965bn5d965bne11f6                     ,numerique,75014,Valide,4,4,1,3,3,2,1,2,2,2,10,2,4,2,2,0
 b0009a965bnbczz-f965bnzzf-4540-90zz9a965bn-1d1ezz84511f4e5                     ,numerique,75014,Valide,novote,novote,1,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
 965bne845b0845ee-6bzz9-40c965bn*y10zz-845934845965bndce0f3                     ,numerique,75014,Valide,novote,novote,novote,novote,2,novote,1,novote,novote,novote,2,1,1,0,0,8
 bd84519d03-069a965bn5-4zzb3-845zzezz-34fcc965bncfe54b                     ,numerique,75014,Valide,1,2,4,3,3,novote,3,3,2,2,9,1,3,4,1,1
 cd965bn9a965bn4901*y433-4c35-9dcd-f9965bn965bn944d93c9                     ,numerique,75014,Valide,novote,novote,novote,novote,1,novote,3,2,2,1,5,2,2,1,0,5
 d035bf05-5d9a965bn9-40e9a965bn-93965bn9-931e965bn9de61zz0                     ,numerique,75014,Valide,novote,novote,2,2,novote,novote,1,novote,1,novote,4,2,2,0,0,6
 c061069a965bnb-34dd-4590-99965bn3-965bn13e116845zz6965bn965bn                     ,numerique,75014,Valide,1,2,2,3,3,3,2,3,1,2,10,2,4,4,0,0
 ec1f330845-ezzf0-41965bn4-9a965bnb30-d9a965bn9a965bnc4965bn9d965bn09c                     ,numerique,75014,Valide,2,novote,novote,novote,2,1,1,3,novote,1,6,3,2,1,0,4
 zju3mwu1ywi0ntqyodm1mji0mzm1ntc3ndi5y965bne4odzlotdkztmymg== ,numerique,75014,Valide,novote,novote,2,novote,novote,2,1,novote,novote,novote,3,1,2,0,0,7
 3zz9a965bn965bn60e5-39c9-4409-9a965bn8458453-ebzze40515965bnzz9                     ,numerique,75014,Valide,2,3,2,2,1,2,1,2,2,3,10,2,6,2,0,0
 yzmynjizmmflnwe3zgfhndgzmtlhy965bnixnddlmtu965bnzduzogjknmuznq== ,numerique,75014,Valide,4,novote,novote,novote,1,novote,2,4,novote,novote,4,1,1,0,2,6
 5e4cc4be-e4fb-4db0-99a965bn845965bn-9fe8450f6zz4845bzz                     ,numerique,75014,Valide,3,3,2,1,1,2,1,1,1,1,10,6,2,2,0,0
 84599039a965bnezz-965bn4d1-45d965bn-845e4845-8459a965bn06184599a965bn6zzzz3                     ,numerique,75014,Valide,4,novote,novote,novote,novote,novote,3,novote,4,1,4,1,0,1,2,6
 fbfeef51-965bn9ed-4c19a965bn-9a965bnc9a965bn6-zz9fzzbzz96ed965bn6                     ,numerique,75014,Valide,novote,1,novote,novote,2,2,1,1,novote,novote,5,3,2,0,0,5
 9a965bn0f0345b-135f-4965bn0965bn-9a965bn8450d-845d99a965bn8451105e4845                     ,numerique,75014,Valide,novote,1,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
 e53119a965bnf5-6eb3-413845-845zzf0-zz965bnf965bn6zze31d69a965bn                     ,numerique,75014,Valide,4,3,2,3,1,4,3,4,3,4,10,1,1,4,4,0
 c8455c56965bn845-zzcc0-49zz9a965bn-968455-e009a965bn6d99f8453f                     ,numerique,75014,Valide,novote,novote,novote,1,2,1,1,novote,novote,4,5,3,1,0,1,5
 9a965bn66fd06zz*y9a965bn9a965bnd-44965bne-8453e9a965bn-9fc3f9a965bnc8454f69a965bn                     ,numerique,75014,Valide,1,novote,novote,2,novote,novote,2,novote,novote,3,4,1,2,1,0,6
