ID,Urne,QR-Code,Categorie,1 - Des stationnements pour les velos,2 - Renovation espace de glisse JEMMAPES,3 - Un terrain couvert pour les sportifs du 10eme,4 - Aider les sans-abris et lutter contre la precarite menstruelle,5 - Agrandir le jardin du Chalet et favoriser la biodiversite,6 - Des cours d ecoles et de colleges vegetalisees et Oasis,7 - Les ecoliers du 10e pionniers de l egalite numerique,8 - Un eco-lieu pour le 10e,9 - Rendre son lustre a la maison des habitant.e.s du 10e !,10 - Restauration de la Chapelle de la Vierge,11 - Restauration des decors de l eglise Saint-Martin-des-Champs,12 - Restaurer les grilles de l eglise Saint-Vincent-de-Paul,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
183653,U10-005,2022AR10B,Valide,novote,1,novote,1,novote,novote,1,novote,novote,novote,1,1,5,5,0,0,0,7
183702,U10-005,2022AR10B,Valide,2,2,3,2,2,1,1,1,1,4,4,4,12,4,4,1,3,0
183704,U10-003,2022AR10B,Valide,1,novote,1,1,1,novote,novote,1,novote,novote,novote,novote,5,5,0,0,0,7
183719,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
183742,U10-005,2022AR10B,Nul,novote,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
183746,U10-005,2022AR10B,Valide,1,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
183758,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
183784,U10-002,2022AR10B,Valide,1,1,1,1,4,4,1,4,2,4,4,4,12,5,1,0,6,0
183792,U10-005,2022AR10B,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
183798,U10-002,2022AR10B,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
183845,U10-002,2022AR10B,Valide,2,2,3,1,2,3,1,1,3,2,2,2,12,3,6,3,0,0
183875,U10-002,2022AR10B,Valide,1,2,1,1,2,1,1,novote,2,novote,3,3,10,5,3,2,0,2
183893,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
183900,U10-005,2022AR10B,Valide,2,4,2,2,2,3,3,3,3,3,3,3,12,0,4,7,1,0
183905,U10-010,2022AR10A,Valide,2,3,2,1,1,1,1,1,3,2,2,1,12,6,4,2,0,0
183920,U10-005,2022AR10B,Valide,3,2,1,1,1,1,2,2,3,3,3,3,12,4,3,5,0,0
183926,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
183937,U10-005,2022AR10B,Valide,3,1,1,1,2,1,1,1,3,3,3,4,12,6,1,4,1,0
183946,U10-005,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
183954,U10-005,2022AR10B,Valide,1,3,3,1,1,1,4,4,4,4,4,4,12,4,0,2,6,0
183959,U10-005,2022AR10B,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,novote,1,1,4,4,0,0,0,8
183966,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
183975,U10-005,2022AR10B,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
183983,U10-010,2022AR10A,Valide,1,2,2,1,2,2,3,3,3,3,2,2,12,2,6,4,0,0
183991,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184007,U10-010,2022AR10A,Valide,2,4,3,2,2,2,3,1,3,3,3,3,12,1,4,6,1,0
184023,U10-005,2022AR10B,Valide,2,novote,novote,1,novote,2,novote,2,novote,novote,novote,novote,4,1,3,0,0,8
184038,U10-005,2022AR10B,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,4,novote,4,4,2,0,0,2,8
184049,U10-005,2022AR10B,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
184063,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184073,U10-002,2022AR10B,Valide,novote,novote,2,2,1,1,novote,novote,novote,1,novote,2,6,3,3,0,0,6
184088,U10-010,2022AR10A,Valide,novote,novote,novote,1,1,1,1,2,novote,novote,novote,novote,5,4,1,0,0,7
184092,U10-009,2022AR10A,Valide,1,3,3,1,1,1,2,1,4,4,2,4,12,5,2,2,3,0
184095,U10-002,2022AR10B,Valide,3,2,novote,novote,novote,novote,1,novote,2,novote,novote,1,5,2,2,1,0,7
184112,U10-002,2022AR10B,Valide,2,4,3,3,2,1,3,3,2,2,1,1,12,3,4,4,1,0
184120,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184128,U10-005,2022AR10B,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184136,U10-005,2022AR10B,Valide,2,2,1,1,2,2,1,1,1,1,novote,novote,10,6,4,0,0,2
184143,U10-012,2022AR10A,Valide,1,2,2,1,2,1,1,2,4,4,4,4,12,4,4,0,4,0
184164,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184173,U10-002,2022AR10B,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
184183,U10-002,2022AR10B,Valide,2,2,1,2,1,1,2,2,2,3,3,3,12,3,6,3,0,0
184199,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184207,U10-005,2022AR10B,Valide,2,2,1,1,2,1,2,novote,2,2,2,2,11,3,8,0,0,1
184232,U10-002,2022AR10B,Valide,2,1,1,2,2,1,1,novote,1,1,novote,novote,9,6,3,0,0,3
184239,U10-005,2022AR10B,Nul,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
184247,U10-005,2022AR10B,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184294,U10-010,2022AR10A,Valide,2,3,2,2,2,1,1,1,3,4,4,4,12,3,4,2,3,0
184300,U10-011,2022AR10A,Valide,2,2,1,1,2,1,3,2,1,1,novote,1,11,6,4,1,0,1
184319,U10-010,2022AR10A,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
184356,U10-011,2022AR10A,Valide,1,1,2,1,3,1,2,2,novote,2,2,1,11,5,5,1,0,1
184391,U10-002,2022AR10B,Valide,novote,2,2,novote,novote,1,2,novote,novote,novote,novote,novote,4,1,3,0,0,8
184456,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184470,U10-002,2022AR10B,Valide,novote,novote,1,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184475,U10-011,2022AR10A,Nul,3,1,2,3,1,4,2 4,2,3,3,3,1,11,3,2,5,1,0
184478,U10-011,2022AR10A,Valide,2,1,2,1,2,3,2,novote,novote,novote,novote,novote,7,2,4,1,0,5
184490,U10-012,2022AR10A,Valide,novote,novote,1,1,novote,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,8
184491,U10-005,2022AR10B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
184506,U10-005,2022AR10B,Valide,2,2,2,2,2,1,2,1,2,4,3,3,12,2,7,2,1,0
184511,U10-002,2022AR10B,Valide,1,novote,1,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184526,U10-002,2022AR10B,Valide,4,4,4,4,novote,1,1,4,4,4,4,4,11,2,0,0,9,1
184527,U10-011,2022AR10A,Valide,2,3,2,2,2,1,1,2,4,4,4,4,12,2,5,1,4,0
184543,U10-002,2022AR10B,Valide,1,2,1,1,1,1,1,1,1,2,2,2,12,8,4,0,0,0
184550,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184582,U10-010,2022AR10A,Valide,1,3,3,1,novote,1,novote,novote,1,1,1,1,9,7,0,2,0,3
184590,U10-005,2022AR10B,Valide,novote,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
184609,U10-012,2022AR10A,Valide,4,3,4,3,3,4,2,3,3,2,2,2,12,0,4,5,3,0
184629,U10-005,2022AR10B,Nul,1 2,1 2,1 2,1 2,1 2,1 2,2,2,novote,1 2,1 2,2 3,2,0,2,0,0,1
184642,U10-002,2022AR10B,Valide,3,3,3,1,3,1,3,1,3,3,1,3,12,4,0,8,0,0
184650,U10-002,2022AR10B,Valide,2,1,1,novote,novote,novote,novote,2,novote,2,2,2,7,2,5,0,0,5
184658,U10-002,2022AR10B,Valide,1,1,novote,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184682,U10-005,2022AR10B,Valide,1,1,2,1,2,1,1,1,1,3,3,3,12,7,2,3,0,0
184690,U10-005,2022AR10B,Valide,1,2,3,1,2,2,2,1,4,novote,3,3,11,3,4,3,1,1
184707,U10-005,2022AR10B,Valide,1,4,1,4,4,4,4,1,4,4,4,4,12,3,0,0,9,0
184715,U10-005,2022AR10B,Valide,4,1,1,1,novote,1,2,1,4,4,4,4,11,5,1,0,5,1
184730,U10-010,2022AR10A,Valide,1,2,2,1,3,3,3,2,3,1,1,1,12,5,3,4,0,0
184756,U10-002,2022AR10B,Valide,1,4,2,2,2,4,3,3,1,2,3,1,12,3,4,3,2,0
184763,U10-005,2022AR10B,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
184779,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184802,U10-002,2022AR10B,Valide,2,2,2,1,1,1,1,2,3,4,3,3,12,4,4,3,1,0
184815,U10-002,2022AR10B,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
184826,U10-009,2022AR10A,Nul,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,2,2,0,0,0,10
184838,U10-005,2022AR10B,Nul,novote,2,novote,novote,novote,1,novote,novote,2,novote,novote,novote,3,1,2,0,0,9
184847,U10-010,2022AR10A,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,8
184856,U10-010,2022AR10A,Valide,1,3,1,1,1,3,1,1,3,4,4,4,12,6,0,3,3,0
184863,U10-005,2022AR10B,Valide,2,1,1,1,1,1,1,2,3,3,2,1,12,7,3,2,0,0
184881,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
184890,U10-002,2022AR10B,Nul,novote,novote,novote,1,novote,novote,1,novote,novote,novote,1,novote,3,3,0,0,0,9
184908,U10-010,2022AR10A,Valide,1,2,novote,2,2,3,2,2,1,2,1,2,11,3,7,1,0,1
184955,U10-005,2022AR10B,Valide,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
184974,U10-005,2022AR10B,Valide,2,2,2,1,1,1,2,2,2,3,2,1,12,4,7,1,0,0
185004,U10-005,2022AR10B,Nul,1,1 3,novote,1,novote,novote,1,novote,novote,novote,novote,novote,3,3,0,0,0,8
185014,U10-005,2022AR10B,Valide,1,2,2,1,2,1,2,1,2,2,2,2,12,4,8,0,0,0
185022,U10-005,2022AR10B,Valide,novote,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
185035,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185059,U10-005,2022AR10B,Valide,1,novote,1,novote,1,1,1,1,novote,novote,novote,novote,6,6,0,0,0,6
185101,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185109,U10-002,2022AR10B,Valide,4,3,3,4,4,4,3,4,2,1,1,1,12,3,1,3,5,0
185123,U10-010,2022AR10A,Valide,1,4,novote,2,3,2,2,3,3,4,4,4,11,1,3,3,4,1
185130,U10-005,2022AR10B,Valide,1,novote,2,1,1,1,3,2,3,4,4,4,11,4,2,2,3,1
185145,U10-005,2022AR10B,Valide,novote,novote,novote,1,novote,novote,3,4,novote,novote,novote,1,4,2,0,1,1,8
185174,U10-005,2022AR10B,Valide,4,4,2,2,2,4,3,3,3,1,1,2,12,2,4,3,3,0
185198,U10-002,2022AR10B,Valide,1,3,2,1,3,2,3,1,4,4,4,4,12,3,2,3,4,0
185237,U10-002,2022AR10B,Valide,novote,3,novote,novote,novote,novote,novote,novote,novote,1,3,3,4,1,0,3,0,8
185239,U10-012,2022AR10A,Valide,1,3,2,1,2,1,3,1,novote,3,3,3,11,4,2,5,0,1
185245,U10-005,2022AR10B,Valide,2,2,3,2,3,2,1,1,3,2,2,2,12,2,7,3,0,0
185273,U10-010,2022AR10A,Valide,3,2,2,1,novote,1,1,novote,novote,novote,novote,novote,6,3,2,1,0,6
185323,U75-001,2022AR10A,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
185362,U10-005,2022AR10B,Valide,4,3,3,1,1,1,1,1,4,4,4,4,12,5,0,2,5,0
185376,U10-005,2022AR10B,Nul,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,2,2,0,0,0,10
185392,U10-005,2022AR10B,Valide,novote,1,novote,1,novote,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
185399,U10-005,2022AR10B,Valide,2,2,1,1,1,2,1,1,2,2,2,2,12,5,7,0,0,0
185415,U10-005,2022AR10B,Nul,1,1,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,3,2,1,0,0,9
185434,U10-005,2022AR10B,Valide,novote,1,novote,novote,1,novote,novote,1,1,novote,novote,1,5,5,0,0,0,7
185449,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185457,U10-005,2022AR10B,Valide,3,2,1,1,2,4,3,3,4,1,2,1,12,4,3,3,2,0
185494,U10-005,2022AR10B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,novote,2,2,0,0,0,10
185518,U10-011,2022AR10A,Valide,2,2,3,3,3,3,2,2,3,3,3,2,12,0,5,7,0,0
185545,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185552,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185569,U10-002,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,3,3,3,12,9,0,3,0,0
185593,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185609,U10-002,2022AR10B,Valide,2,4,3,1,2,3,3,4,4,4,4,4,12,1,2,3,6,0
185615,U10-011,2022AR10A,Nul,1 2 3 4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
185617,U10-002,2022AR10B,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,4,4,0,0,0,8
185632,U10-002,2022AR10B,Valide,2,3,2,1,3,3,2,1,3,3,3,1,12,3,3,6,0,0
185645,U10-002,2022AR10B,Valide,4,1,1,1,1,1,1,1,novote,novote,novote,novote,8,7,0,0,1,4
185664,U10-010,2022AR10A,Valide,1,2,2,1,1,1,2,1,3,2,2,2,12,5,6,1,0,0
185679,U10-005,2022AR10B,Valide,1,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
185685,U10-002,2022AR10B,Valide,novote,4,4,1,1,3,2,1,2,2,1,2,11,4,4,1,2,1
185696,U10-010,2022AR10A,Valide,2,3,1,1,1,2,2,2,2,2,2,2,12,3,8,1,0,0
185697,U10-011,2022AR10B,Valide,1,4,1,1,1,4,1,4,4,4,4,4,12,5,0,0,7,0
185705,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185721,U10-005,2022AR10B,Valide,novote,novote,novote,1,novote,2,1,1,novote,novote,novote,novote,4,3,1,0,0,8
185732,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185749,U10-005,2022AR10B,Valide,2,novote,novote,1,novote,1,1,2,novote,novote,novote,2,6,3,3,0,0,6
185756,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185771,U10-005,2022AR10B,Nul,novote,novote,novote,1 2,1,2,novote,novote,novote,novote,novote,novote,2,1,1,0,0,9
185779,U10-005,2022AR10B,Valide,1,3,2,1,3,2,2,2,3,1,3,2,12,3,5,4,0,0
185787,U10-005,2022AR10B,Valide,2,1,2,1,2,1,3,2,2,1,2,1,12,5,6,1,0,0
185805,U10-005,2022AR10B,Valide,1,2,1,1,2,2,3,1,2,2,2,2,12,4,7,1,0,0
185814,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185828,U10-010,2022AR10A,Valide,1,2,3,1,3,1,2,3,2,3,3,3,12,3,3,6,0,0
185862,U10-012,2022AR10A,Valide,2,3,2,2,2,2,3,2,3,3,3,3,12,0,6,6,0,0
185870,U10-005,2022AR10B,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,1,4,4,0,0,0,8
185895,U10-005,2022AR10B,Valide,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
185911,U10-005,2022AR10B,Valide,2,1,4,3,novote,1,3,1,2,2,2,2,11,3,5,2,1,1
185957,U10-005,2022AR10B,Valide,1,2,2,1,2,1,3,1,3,3,3,1,12,5,3,4,0,0
185962,U10-011,2022AR10A,Valide,1,3,3,2,2,2,3,3,2,2,2,1,12,2,6,4,0,0
185965,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
185981,U10-005,2022AR10B,Valide,1,2,2,3,1,2,3,2,3,2,3,3,12,2,5,5,0,0
185989,U10-005,2022AR10B,Valide,novote,2,novote,2,novote,1,novote,novote,novote,4,4,3,6,1,2,1,2,6
185996,U10-002,2022AR10B,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,11
186003,U10-002,2022AR10B,Valide,3,4,4,2,2,1,2,4,4,4,4,4,12,1,3,1,7,0
186046,U10-002,2022AR10B,Valide,3,2,1,1,1,1,2,3,2,2,3,2,12,4,5,3,0,0
186078,U10-002,2022AR10B,Valide,3,4,3,3,3,2,2,3,2,4,3,2,12,0,4,6,2,0
186092,U10-002,2022AR10B,Valide,novote,novote,novote,2,novote,1,2,novote,novote,novote,4,1,5,2,2,0,1,7
186125,U10-005,2022AR10B,Valide,1,2,2,2,1,1,1,4,3,3,3,3,12,4,3,4,1,0
186141,U10-010,2022AR10A,Valide,1,3,2,1,2,1,2,2,3,3,3,3,12,3,4,5,0,0
186146,U10-005,2022AR10B,Valide,3,2,2,1,1,2,1,1,2,2,2,1,12,5,6,1,0,0
186157,U10-005,2022AR10B,Valide,1,novote,novote,2,novote,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
186190,U10-005,2022AR10B,Valide,3,3,3,1,3,2,4,3,4,4,4,4,12,1,1,5,5,0
186196,U10-002,2022AR10B,Nul,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
186204,U10-005,2022AR10B,Valide,novote,novote,1,1,2,1,2,1,4,3,2,3,10,4,3,2,1,2
186244,U10-010,2022AR10A,Valide,3,3,2,1,3,2,2,1,1,1,1,1,12,6,3,3,0,0
186260,U10-005,2022AR10B,Valide,1,2,3,2,1,1,3,2,2,3,3,3,12,3,4,5,0,0
186269,U10-012,2022AR10A,Valide,4,4,1,4,4,4,4,1,4,4,4,1,12,3,0,0,9,0
186276,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
186308,U10-010,2022AR10A,Valide,2,3,3,2,3,3,3,2,3,2,2,2,12,0,6,6,0,0
186311,U10-011,2022AR10B,Nul,novote,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
186313,U10-005,2022AR10B,Valide,1,3,3,2,2,1,2,1,2,2,1,1,12,5,5,2,0,0
186348,U10-005,2022AR10B,Valide,3,2,3,1,1,2,3,1,4,4,4,4,12,3,2,3,4,0
186363,U10-002,2022AR10B,Valide,novote,novote,2,2,2,2,2,novote,novote,1,2,2,8,1,7,0,0,4
186371,U10-005,2022AR10B,Valide,2,3,2,1,1,2,2,2,2,2,2,2,12,2,9,1,0,0
186389,U10-002,2022AR10B,Valide,2,3,3,2,1,1,3,1,2,3,3,3,12,3,3,6,0,0
186396,U10-002,2022AR10B,Valide,novote,1,1,novote,novote,1,1,1,novote,novote,novote,novote,5,5,0,0,0,7
186412,U10-005,2022AR10B,Valide,3,1,1,1,2,4,4,1,1,3,1,2,12,6,2,2,2,0
186420,U10-002,2022AR10B,Valide,1,3,2,1,1,1,1,1,3,3,3,3,12,6,1,5,0,0
186428,U10-005,2022AR10B,Valide,novote,novote,novote,novote,1,1,novote,novote,1,1,1,1,6,6,0,0,0,6
186442,U10-005,2022AR10B,Valide,1,3,3,1,novote,1,3,2,3,3,3,3,11,3,1,7,0,1
186471,U10-002,2022AR10B,Valide,1,1,1,1,1,1,1,1,1,novote,novote,novote,9,9,0,0,0,3
186509,U10-002,2022AR10B,Valide,4,4,4,2,4,4,2,4,4,1,3,1,12,2,2,1,7,0
186514,U10-012,2022AR10A,Valide,1,2,2,1,1,1,3,1,2,1,1,1,12,8,3,1,0,0
186526,U10-005,2022AR10B,Valide,novote,novote,novote,novote,novote,1,1,novote,1,novote,novote,1,4,4,0,0,0,8
186549,U10-005,2022AR10B,Valide,4,novote,2,1,novote,novote,2,3,3,2,1,novote,8,2,3,2,1,4
186578,U10-012,2022AR10A,Valide,3,1,1,1,1,1,1,2,1,1,1,1,12,10,1,1,0,0
186590,U10-011,2022AR10A,Valide,2,4,2,2,1,3,3,2,2,2,2,2,12,1,8,2,1,0
186598,U10-002,2022AR10B,Valide,novote,novote,2,1,novote,1,2,1,novote,novote,novote,novote,5,3,2,0,0,7
186633,U10-002,2022AR10B,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
186649,U10-002,2022AR10B,Valide,4,1,1,1,1,1,novote,novote,1,novote,novote,novote,7,6,0,0,1,5
186657,U10-010,2022AR10A,Valide,2,4,4,2,1,1,4,1,4,4,4,4,12,3,2,0,7,0
186672,U10-002,2022AR10B,Valide,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
186697,U10-005,2022AR10B,Valide,3,1,1,1,1,2,3,1,3,1,2,1,12,7,2,3,0,0
186744,U10-002,2022AR10B,Valide,1,1,1,1,2,3,2,1,4,4,4,4,12,5,2,1,4,0
186750,U10-010,2022AR10A,Valide,2,2,2,1,2,1,2,2,2,1,1,2,12,4,8,0,0,0
186764,U10-002,2022AR10B,Valide,4,4,4,4,4,1,4,4,4,1,1,1,12,4,0,0,8,0
186777,U10-002,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
186779,U10-011,2022AR10A,Valide,1,2,2,1,2,1,2,1,2,2,2,2,12,4,8,0,0,0
186785,U10-005,2022AR10B,Valide,1,3,2,1,1,2,3,1,3,2,2,4,12,4,4,3,1,0
186812,U10-002,2022AR10B,Valide,novote,novote,novote,novote,novote,novote,2,novote,4,2,3,3,5,0,2,2,1,7
186832,U10-002,2022AR10B,Valide,2,2,1,2,2,1,2,2,4,4,4,4,12,2,6,0,4,0
186848,U10-002,2022AR10B,Valide,novote,novote,1,novote,novote,1,1,1,1,novote,novote,novote,5,5,0,0,0,7
186857,U10-005,2022AR10B,Valide,1,1,2,1,2,2,1,1,1,3,3,2,12,6,4,2,0,0
186868,U10-011,2022AR10A,Valide,novote,novote,1,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
186875,U75-001,2022AR10A,Valide,3,1,3,1,3,2,1,1,4,4,4,4,12,4,1,3,4,0
186877,U10-002,2022AR10B,Valide,1,novote,novote,1,2,novote,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
186892,U10-002,2022AR10B,Valide,3,novote,novote,1,novote,2,2,1,3,novote,novote,1,7,3,2,2,0,5
186925,U10-005,2022AR10B,Valide,novote,1,1,1,novote,1,1,novote,novote,novote,novote,novote,5,5,0,0,0,7
186934,U10-002,2022AR10B,Valide,novote,2,2,novote,novote,novote,2,novote,2,novote,1,novote,5,1,4,0,0,7
186942,U10-005,2022AR10B,Valide,1,1,1,1,1,1,2,3,3,2,2,2,12,6,4,2,0,0
186967,U10-002,2022AR10B,Nul,1,4,4,4,1,3,4,1,1,3 4,2 4,4,10,4,0,1,5,0
186975,U10-002,2022AR10B,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
186982,U10-005,2022AR10B,Valide,1,1,1,1,1,1,1,1,novote,novote,novote,novote,8,8,0,0,0,4
186999,U10-005,2022AR10B,Valide,1,1,1,1,4,2,1,1,2,3,2,3,12,6,3,2,1,0
187015,U10-002,2022AR10B,Valide,2,4,2,1,1,2,1,2,2,3,3,3,12,3,5,3,1,0
187039,U10-002,2022AR10B,Nul,1,1,1,1,1,1 2,1,1,1,1,novote,1,10,10,0,0,0,1
187055,U10-005,2022AR10B,Valide,1,1,1,1,1,1,4,1,3,4,4,4,12,7,0,1,4,0
187062,U10-005,2022AR10B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
187078,U10-005,2022AR10B,Valide,1,2,2,1,2,2,1,2,3,3,2,3,12,3,6,3,0,0
187089,U10-012,2022AR10A,Valide,4,1,2,2,4,1,novote,4,4,4,4,4,11,2,2,0,7,1
187109,U10-005,2022AR10B,Valide,1,4,1,2,1,3,1,1,3,3,3,3,12,5,1,5,1,0
187117,U10-005,2022AR10B,Valide,2,2,1,1,1,1,1,2,2,3,3,3,12,5,4,3,0,0
187133,U10-005,2022AR10B,Valide,novote,novote,novote,novote,novote,novote,novote,novote,4,4,4,4,4,0,0,0,4,8
187151,U10-012,2022AR10A,Valide,1,1,novote,1,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
187153,U10-002,2022AR10B,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
187226,U10-005,2022AR10B,Valide,2,novote,1,4,1,novote,4,1,novote,novote,novote,novote,6,3,1,0,2,6
187241,U10-002,2022AR10B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
187252,U10-002,2022AR10B,Valide,1,4,4,1,2,1,1,2,3,3,1,2,12,5,3,2,2,0
