ID,Urne,QR-Code,Categorie,1 - Developper les stationnements velos dans le 19e,2 - Faciliter les deplacements des pietons et des cyclistes,3 - Marcher et pedaler en toute securite,4 - Destination 2024 : le 19e a l heure du sport,5 - Modernisons nos equipements pour faire du sport ensemble,6 - Faire vivre l inclusion dans le 19e,7 - Soutenons le dynamisme associatif et solidaire de nos quartiers,8 - Rafraichir la ville et promouvoir la biodiversite,"9 - Cours vegetalisees, musique et lecture pour mieux vivre a l ecole",10 - Plus belles nos ecoles : de la nature et du ciel bleu,"11 - Art, patrimoine et couleur : le 19e plus culturel",12 - Embellir et illuminer les rues et jardins de nos quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
191907,U19-032,2022AR19B,Valide,4,novote,2,novote,1,novote,novote,novote,novote,2,3,novote,5,1,2,1,1,7
191912,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
191916,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
191917,U19-007,2022AR19B,Nul,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
191918,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191922,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191927,U19-041,2022AR19B,Valide,1,1,2,novote,novote,novote,1,1,novote,novote,novote,novote,5,4,1,0,0,7
191929,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,1,1,2,novote,novote,novote,2,6,4,2,0,0,6
191933,U19-043,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,2,2,1,novote,2,4,1,3,0,0,8
191938,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
191940,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191946,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191947,U75-001,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
191953,U19-041,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,2,1,2,1,6,4,2,0,0,6
191955,U19-035,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
191956,U19-018,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,8
191972,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191973,U19-019,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
191986,U75-001,2022AR19A,Valide,3,3,2,novote,novote,4,2,1,2,2,2,2,10,1,6,2,1,2
191987,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
191990,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
191992,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
191995,U19-041,2022AR19A,Valide,novote,novote,novote,novote,novote,2,1,1,novote,novote,2,1,5,3,2,0,0,7
192003,U19-043,2022AR19B,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,4,1,5,4,0,0,1,7
192005,U19-043,2022AR19B,Valide,novote,2,novote,novote,novote,1,1,novote,novote,1,novote,novote,4,3,1,0,0,8
192014,U19-018,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
192015,U19-032,2022AR19B,Valide,4,novote,1,2,2,novote,novote,novote,novote,novote,2,novote,5,1,3,0,1,7
192017,U19-019,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,8
192018,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192022,U19-036,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,1,novote,novote,novote,1,4,4,0,0,0,8
192024,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,1,1,novote,novote,5,5,0,0,0,7
192034,U19-007,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,1,novote,5,5,0,0,0,7
192039,U19-032,2022AR19B,Valide,4,1,novote,1,2,novote,novote,novote,novote,novote,novote,novote,4,2,1,0,1,8
192042,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,3,3,3,3,8,4,0,4,0,4
192043,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192046,U19-035,2022AR19A,Valide,novote,novote,2,1,1,1,1,1,novote,novote,novote,1,7,6,1,0,0,5
192050,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,2,2,1,novote,novote,novote,novote,5,3,2,0,0,7
192053,U19-032,2022AR19B,Valide,4,novote,2,novote,2,novote,novote,novote,novote,novote,3,novote,4,0,2,1,1,8
192055,U19-041,2022AR19A,Valide,novote,novote,novote,1,1,2,2,1,novote,novote,novote,novote,5,3,2,0,0,7
192062,U19-019,2022AR19A,Valide,novote,novote,novote,novote,novote,1,1,2,novote,novote,2,novote,4,2,2,0,0,8
192066,U19-032,2022AR19B,Valide,3,1,2,novote,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,1,0,8
192075,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192077,U19-032,2022AR19B,Valide,4,novote,1,novote,1,novote,novote,novote,novote,novote,novote,1,4,3,0,0,1,8
192079,U19-043,2022AR19B,Valide,2,novote,2,3,novote,3,novote,2,3,2,3,2,9,0,5,4,0,3
192080,U19-036,2022AR19B,Valide,novote,4,novote,novote,4,novote,1,novote,4,novote,novote,4,5,1,0,0,4,7
192082,U19-043,2022AR19B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,1,2,2,2 4,3,1,2,0,0,8
192083,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192101,U19-032,2022AR19A,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192112,U19-019,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
192116,U19-036,2022AR19A,Valide,1,1,2,4,4,3,1,3,4,4,3,2,12,3,2,3,4,0
192140,U19-032,2022AR19B,Valide,4,1,novote,2,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,0,1,8
192142,U19-032,2022AR19B,Valide,4,novote,1,2,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,0,1,8
192144,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192149,U19-007,2022AR19A,Valide,novote,novote,novote,1,1,2,2,novote,1,novote,1,1,7,5,2,0,0,5
192151,U19-041,2022AR19B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,3,1,6,5,0,1,0,6
192153,U19-043,2022AR19B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,8
192157,U19-041,2022AR19A,Valide,1,1,1,2,2,novote,novote,novote,novote,novote,novote,novote,5,3,2,0,0,7
192161,U19-018,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,1,5,5,0,0,0,7
192167,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192168,U19-043,2022AR19B,Valide,novote,novote,1,novote,1,1,1,1,novote,novote,4,1,7,6,0,0,1,5
192176,U19-007,2022AR19A,Valide,1,1,1,1,novote,novote,novote,1,novote,novote,novote,novote,5,5,0,0,0,7
192178,U19-041,2022AR19B,Valide,novote,novote,1,1,1,novote,1,novote,novote,1,novote,1,6,6,0,0,0,6
192180,U19-041,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,3,1,4,3,0,1,0,8
192182,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,8
192183,U19-041,2022AR19B,Valide,novote,novote,novote,novote,novote,novote,novote,1,1,1,1,1,5,5,0,0,0,7
192193,U19-032,2022AR19B,Valide,4,novote,1,novote,novote,novote,novote,novote,novote,1,2,novote,4,2,1,0,1,8
192197,U19-041,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192200,U19-019,2022AR19A,Valide,novote,novote,novote,novote,2,1,novote,1,novote,2,2,novote,5,2,3,0,0,7
192205,U19-043,2022AR19B,Valide,2,2,2,novote,2,2,2,2,2,2,2,2,11,0,11,0,0,1
192212,U19-032,2022AR19B,Valide,4,novote,3,2,1,novote,novote,novote,novote,novote,novote,novote,4,1,1,1,1,8
192216,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192227,U19-032,2022AR19B,Valide,4,novote,2,novote,2,novote,novote,novote,novote,2,novote,novote,4,0,3,0,1,8
192236,U19-032,2022AR19B,Valide,4,novote,2,2,2,novote,novote,novote,novote,novote,novote,novote,4,0,3,0,1,8
192248,U19-032,2022AR19B,Valide,4,novote,novote,novote,novote,novote,novote,novote,novote,2,3,3,4,0,1,2,1,8
192265,U19-032,2022AR19B,Valide,4,novote,2,3,3,novote,novote,novote,novote,novote,novote,novote,4,0,1,2,1,8
192267,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192275,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192285,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192312,U19-032,2022AR19B,Valide,4,novote,3,2,novote,novote,novote,novote,novote,novote,3,novote,4,0,1,2,1,8
192314,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192327,U19-032,2022AR19B,Valide,4,novote,novote,novote,2,novote,novote,novote,novote,3,3,novote,4,0,1,2,1,8
192329,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192335,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192337,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192345,U19-032,2022AR19B,Valide,4,novote,novote,2,novote,novote,novote,novote,novote,3,3,novote,4,0,1,2,1,8
192349,U19-032,2022AR19B,Valide,4,novote,novote,1,novote,novote,novote,novote,1,3,novote,novote,4,2,0,1,1,8
192359,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192365,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192370,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192385,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192389,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192393,U19-032,2022AR19B,Valide,4,novote,2,novote,1,novote,novote,novote,novote,novote,2,novote,4,1,2,0,1,8
192395,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192402,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
192414,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192435,U19-032,2022AR19B,Valide,4,novote,2,1,2,novote,novote,novote,novote,novote,novote,novote,4,1,2,0,1,8
192437,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192442,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192458,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192464,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192472,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192486,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192510,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192517,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192518,U19-032,2022AR19B,Valide,4,novote,2,novote,novote,novote,novote,novote,novote,3,3,novote,4,0,1,2,1,8
192522,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192526,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192527,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
192528,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192529,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192530,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192540,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192543,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192545,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192546,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192553,U19-032,2022AR19B,Valide,4,novote,2,1,2,novote,novote,novote,novote,novote,novote,novote,4,1,2,0,1,8
192554,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192560,U19-032,2022AR19B,Valide,4,novote,2,2,2,novote,novote,novote,novote,novote,novote,novote,4,0,3,0,1,8
192567,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192570,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192578,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192581,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192589,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192590,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192592,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192593,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192605,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192607,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192613,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192626,U19-032,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
192628,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192638,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192650,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192652,U19-032,2022AR19B,Valide,novote,novote,novote,novote,2,novote,novote,2,2,2,novote,novote,4,0,4,0,0,8
192653,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192656,U19-032,2022AR19B,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,7
192662,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192673,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192679,U19-032,2022AR19B,Valide,4,novote,2,2,1,novote,novote,novote,novote,novote,novote,novote,4,1,2,0,1,8
192683,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192684,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192691,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192696,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192699,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192700,U19-032,2022AR19B,Valide,4,novote,2,1,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,0,1,8
192703,U19-032,2022AR19B,Valide,4,novote,1,1,novote,novote,novote,novote,novote,2,novote,novote,4,2,1,0,1,8
192708,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
192712,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192715,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192717,U19-032,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
192722,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192723,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192724,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192726,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192727,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192729,U19-032,2022AR19B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192734,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192737,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192740,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192743,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192762,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192773,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192775,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192777,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192780,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192781,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192782,U19-032,2022AR19B,Valide,4,novote,novote,2,2,novote,novote,3,novote,3,novote,novote,5,0,2,2,1,7
192790,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192791,U19-032,2022AR19B,Valide,4,novote,2,2,1,novote,novote,novote,novote,novote,novote,novote,4,1,2,0,1,8
192794,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192799,U19-032,2022AR19A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
192807,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192808,U19-032,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
192817,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
192820,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192822,U19-032,2022AR19B,Valide,3,2,1,novote,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,1,0,8
192831,U19-032,2022AR19B,Valide,4,novote,novote,2,novote,novote,novote,2,novote,2,novote,novote,4,0,3,0,1,8
192838,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192839,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192847,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192853,U19-032,2022AR19A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,novote,3,3,0,0,0,9
192855,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192858,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192860,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192862,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192863,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192865,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
192867,U19-032,2022AR19B,Valide,4,novote,2,3,1,novote,novote,novote,novote,novote,novote,novote,4,1,1,1,1,8
192869,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192887,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192890,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192904,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192916,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
192920,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192924,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192926,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192935,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192936,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192939,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192940,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,8
192947,U19-032,2022AR19B,Valide,4,1,novote,2,novote,novote,novote,novote,novote,novote,3,novote,4,1,1,1,1,8
192956,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192963,U19-032,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,8
192967,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192974,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
192979,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192980,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
192993,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
192995,U19-032,2022AR19B,Valide,4,novote,2,3,novote,novote,novote,novote,novote,novote,3,novote,4,0,1,2,1,8
193000,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
193001,U19-032,2022AR19B,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,8
193004,U19-032,2022AR19A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
193010,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,8
193011,U19-032,2022AR19B,Valide,4,novote,2,2,novote,novote,novote,novote,novote,novote,3,novote,4,0,2,1,1,8
193016,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,8
193017,U19-032,2022AR19A,Valide,novote,novote,novote,1,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
